name,ingredients
Spinach Artichoke Penne Pasta,"2 tablespoons olive oil, 5 oz spinach (140 g), 1 cup artichoke heart (170 g), drained, 16 oz cream cheese (455 g), softened, 1 tablespoon garlic powder, 1 teaspoon salt, 1 teaspoon pepper, 2 cups milk (470 mL), 4 cups penne pasta (400 g), cooked"
Cilantro Rice,"1 cup long-grain white rice (200 g), 2 fresh or dried bay leaves, 1 ½ cups water (360 mL), 2 tablespoons lime juice, 1 teaspoon lemon juice, kosher salt, to taste, ½ cup finely chopped fresh cilantro (20 g)"
Spinach & Mushroom Quesadilla,"1 tablespoon olive oil, ½ cup mushrooms (40 g), sliced, 2 cloves garlic, 3 cups fresh spinach (120 g), salt, to taste, pepper, to taste, 3 eggs, 2 large flour tortillas, 1 cup shredded mozzarella cheese (100 g), double for 2 quesadillas, ½ cup shredded parmesan cheese (60 g), double for 2 quesadillas, fresh parsley, salsa"
Blueberry Overnight Oats,"⅔ cup rolled oats (65 g), ⅔ cup milk (160 mL), of your choice, ½ cup vanilla greek yogurt (120 g), ½ teaspoon vanilla extract, 1 teaspoon chia seed, optional, ½ teaspoon cinnamon, 2 teaspoons honey, blueberry, ⅓ cup graham cracker (30 g), crushed"
Eggplant Potato Tomato Stew,"4 medium yukon  potatoes, 2 medium eggplants, chopped, 2 red bell peppers, seeded and chopped, 5 tablespoons olive oil, divided, 1 teaspoon salt, plus more to taste, divided, ¾ teaspoon pepper, plus more to taste, divided, 1 medium yellow onion, diced, 1 tablespoon tomato paste, 3 cloves garlic, minced, 1 teaspoon smoked paprika, 15 oz chickpeas (425 g), 1 can, drained and rinsed, 3 medium beefsteak tomatoes, diced, 1 ½ cups low sodium vegetable broth (360 mL), fresh parsley, for serving"
Creamy Pesto Pasta Bake,"4 cups fresh basil (160 g), 2 cloves garlic, ½ cup pine nuts (65 g), ¾ cup grated parmesan cheese (80 g), grated, ¾ cup olive oil (180 mL), ¼ cup cold water (60 mL), ½ cup heavy cream (120 mL), 1 teaspoon salt, ½ teaspoon pepper, 12 oz fusilli pasta (340 g), al dente, 1 cup cherry tomato (200 g), halved, 1 cup grated parmesan cheese (110 g), 8 oz mozzarella ball (225 g)"
Cloud Bread,"3 eggs, separated, ⅛ teaspoon cream of tartar, 3 tablespoons cream cheese, softened, or greek yogurt"
Cheesecake-Filled Banana Bread,"2 ripe bananas, 1 large egg, beaten, ½ cup light brown sugar (110 g), ¼ cup granulated sugar (50 g), 8 tablespoons butter, melted, 1 teaspoon vanilla extract, ¼ cup greek yogurt (60 g), 1 cup all-purpose flour (125 g), 1 pinch salt, 1 teaspoon baking soda, 1 large egg, 4 oz cream cheese (110 g), softened (1/2 block), ¼ cup granulated sugar (50 g), 3 tablespoons all-purpose flour"
Pumpkin Cheesecake Bars,"6 tablespoons unsalted butter, melted, 10 graham crackers, crushed, 32 oz cream cheese (905 g), at room temperature, 4 large eggs, 1 teaspoon vanilla, 1 ½ cups sugar (300 g), 15 oz canned pumpkin puree (425 g), ½ cup unsalted butter (115 g), 1 cup all-purpose flour (125 g), ½ cup brown sugar (110 g), 1 tablespoon ground cinnamon"
90-Second Keto Bread,"3 tablespoons almond flour, ½ teaspoon baking powder, ¼ cup shredded parmesan cheese (30 g), 1 teaspoon fresh rosemary, chopped, ½ teaspoon garlic powder, salt, to taste, pepper, to taste, unsalted butter, melted, 1 large egg, beaten"
One-Pot Mexican Quinoa,"1 cup quinoa (170 g), rinsed, 1 ½ cups water (360 mL), or vegetable broth, 1 ¼ cups salsa (325 g), 1 tablespoon cumin, 15 oz black beans (425 g), 1 can, drained and rinsed, 1 cup frozen corn (175 g), defrosted, salt, to taste, olive oil, to taste, 1 avocado, mashed, 1 clove garlic, minced, 2 teaspoons lemon juice, 3 tablespoons olive oil, salt, to taste, pepper, to taste, 4 tablespoons water, tortilla, to serve, optional"
Berry Smoothie Bowl,"½ cup strawberry (75 g), ½ cup raspberry (60 g), 1 cup blackberry (55 g), 1 banana, sliced, ½ cup greek yogurt (140 g), ¼ cup almond milk (60 mL), or soy milk, ¼ cup peanut butter (60 g), strawberry, sliced, to taste, banana, sliced, to taste, slivered almond, to taste, ¼ cup blueberries (25 g), to taste, shredded coconut, to taste, sunflower seed, to taste, 2 tablespoons chia seeds, to taste"
Chocolate Mousse,"1 cup heavy cream (240 mL), 3 tablespoons sugar, 2 oz chocolate (60 g), milk or dark, broken into small pieces, ¼ cup heavy cream (60 mL), hot, 6 raspberries, to garnish, 2 sprigs mint, to garnish, 2 tubes tube cookie, to garnish"
Mac & Cheese By Terry Crews (Mack And Jeezy),"8 oz elbow macaroni (225 g), 1 package, 2 cups cream-style cottage cheese (450 g), or small curd, 2 cups sharp cheddar cheese (200 g), shredded, 8 oz sour cream (230 g), 1 carton, 1 egg, lightly beaten, 1 teaspoon salt, 1 tablespoon coconut oil, paprika, to garnish"
Strawberry Cheesecake French Toast,"4 slices bread, 4 eggs, 1 tablespoon vanilla, 1 cup milk (240 mL), 1 tablespoon cinnamon, 4 oz cream cheese (115 g), warmed, for spreading, 2 tablespoons vanilla extract, 2 tablespoons lemon juce, ¾ cup heavy cream (180 mL), optional, 1 ½ cups strawberry (225 g), diced, divided, ⅓ cup sugar, confectioners sugar, maple syrup"
Honey Balsamic Roasted Brussels Sprouts,"1 ½ lb brussels sprouts (680 g), 2 tablespoons oil, 2 tablespoons balsamic vinegar, 2 teaspoons honey, 1 teaspoon salt, 1 teaspoon pepper"
Chopped Mediterranean Salad,"2 cucumbers, 4 tomatoes, 1 red onion, ½ cup feta cheese (75 g), 2 tablespoons olive oil, 2 tablespoons red wine vinegar, salt, to taste, black pepper, to taste, 1 tablespoon lemon juice, 1 cup kalamata olive (200 g)"
Spaghetti With Fresh Tomato Sauce,"1 lb spaghetti (455 g), 2 tablespoons olive oil, 3 cloves garlic, minced, 2 cups cherry tomato (400 g), salt, to taste, pepper, to taste, 1 cup white wine (235 mL), 1 cup parmesan cheese (110 g), ½ cup fresh basil (20 g), chopped"
Hearty Vegetable Stew,"2 tablespoons olive oil, 10 oz baby bella mushroom (275 g), quartered, 1 yellow onion, diced, 3 carrots, chopped, 2 celery stalks, chopped, 2 cloves garlic, minced, ½ teaspoon dried rosemary, ½ teaspoon dried thyme, ½ teaspoon pepper, 3 tablespoons tomato paste, 2 tablespoons low sodium soy sauce, ¼ cup flour (30 g), ¾ cup dry red wine (180 mL), 4 cups red potato (900 g), diced, 4 cups vegetable broth (960 mL), 2 dried bay leaves"
Summer Vegetable Minestrone Soup,"1 tablespoon oil, 2 carrots, chopped, 2 stalks celery, chopped, 1 onion, chopped, 1 teaspoon salt, ½ teaspoon black pepper, 1 potato, peeled and cubed, 3 cloves garlic, minced, 28 oz diced tomato (795 g), 1 can, 8 cups vegetable stock (1.8 L), 2 zucchinis, diced, 15 oz cannellini bean (425 g), 1 can, rinsed and drained, 3 cups spinach (120 g), 2 cups elbow pasta (200 g)"
Sesame Peanut Noodles,"½ cup peanut butter (120 g), 3 tablespoons low-sodium soy sauce, 2 tablespoons sesame oil, 2 tablespoons rice vinegar, 3 tablespoons water, 2 ½ teaspoons brown sugar, 1 clove garlic, ½ tablespoon minced fresh ginger, 8 oz dried spaghetti noodles (240 g), cooked according to package instructions and drained, ½ cup shredded carrots (55 g), ½ cup shredded red cabbage (50 g), ¾ cup shelled edamame (115 g), chopped peanut, for garnish, 1 tablespoon black sesame seeds, for garnish, thinly sliced scallion, for garnish"
Baked Garlic Parmesan Potato Wedges,"3 large russet potatoes, sliced into wedges, 4 tablespoons olive oil, ½ cup parmesan cheese (55 g), salt, to taste, 2 teaspoons italian seasoning, 2 teaspoons garlic powder, 2 teaspoons paprika"
Healthy & Hearty Black Bean Soup,"2 tablespoons olive oil, 2 cups diced yellow onion, 1 cup chopped celery, 1 cup chopped carrot, 1 red bell pepper, seeded and diced, 1 teaspoon kosher salt, 1 teaspoon freshly ground black pepper, 4 cloves garlic, minced, 1 jalapeño, seeded and diced, 2 tablespoons ground cumin, 60 oz black beans (1.75 kg), drained and rinsed, 4 cups vegetable stock (960 mL), 1 dried bay leaf, diced avocado, crumbled queso fresco, chopped fresh cilantro"
Garlic Knots,"1 ½ cups white bread flour (190 g), 1 teaspoon instant dry yeast, 1 teaspoon salt, 1 cup warm water (240 mL), 2 teaspoons olive oil, flour, extra for dusting, 3 tablespoons butter, melted, 4 cloves garlic, crushed, 1 small handful fresh parsley, chopped"
Spinach Mushroom Pesto Spaghetti,"1 tablespoon canola oil, 5 oz spinach (140 g), 2 cups mushroom (150 g), sliced, 1 teaspoon salt, 1 teaspoon pepper, 1 cup pesto (225 g), ½ cup parmesan cheese (110 g), ½ lb spaghetti (225 g), cooked"
Cream Of Mushroom Soup,"2 tablespoons salted butter, 1 cup medium yellow onion (150 g), chopped, 2 cloves garlic, minced, 1 cup white button mushroom (75 g), chopped, 1 cup cremini mushroom (75 g), chopped, 1 cup shiitake mushroom (75 g), chopped, 1 teaspoon salt, 1 teaspoon pepper, 2 tablespoons all-purpose flour, ¼ cup white wine (60 mg), 4 cups vegetable stock (960 mL), ⅓ cup heavy cream (80 mL), 1 sprig fresh parsley, for garnish"
One-Pan Breakfast Potatoes,"3 russet potatoes, cut into bite-size pieces, 1 red bell pepper, diced, 1 small white onion, diced, olive oil, to taste, 1 tablespoon dried rosemary, 1 tablespoon garlic, minced, 1 teaspoon paprika, 1 teaspoon salt, 1 teaspoon pepper"
The Ultimate Waffle,"2 cups all purpose flour (250 g), 2 teaspoons baking powder, 1 teaspoon kosher salt, 1 cup whole milk (240 mL), ½ cup buttermilk (120 mL), 4 tablespoons unsalted butter, melted and cooled, ½ teaspoon vanilla extract, 2 large eggs, separated, ⅓ cup sugar (65 g), nonstick cooking spray, for greasing, butter, for serving, maple syrup, for serving"
Chai-Spiced Cheesecake Muffins,"1 ¾ cups all-purpose flour (215 g), 2 teaspoons cinnamon, ½ teaspoon ground ginger, ½ teaspoon ground cardamom, ½ teaspoon nutmeg, 1 teaspoon baking soda, ½ teaspoon salt, 2 cups applesauce (520 g), 1 ¼ cups brown sugar (275 g), 2 large eggs, 1 teaspoon vanilla extract, ½ cup vegetable oil (120 mL), 8 oz cream cheese (225 g), room temperature, ¼ cup granulated sugar (50 g), 1 teaspoon vanilla extract, nonstick cooking spray, for greasing"
Sweet Potato Gnocchi,"1 sweet potato, ½ cup vegetarian parmesan cheese (55 g), grated, 1 egg, 2 cups flour (250 g), plus more to dust, 2 tablespoons butter, 2 leaves fresh sage"
Carrot Fries,"2 carrots, 2 tablespoons olive oil, 1 tablespoon fresh parsley, chopped, 1 teaspoon paprika, 1 teaspoon salt, 1 teaspoon pepper, 1 cup plain greek yogurt (285 g), 1 tablespoon lemon juice, 2 tablespoons chives, ¼ teaspoon salt, ¼ teaspoon pepper"
Guacamole,"4 avocados, halved, pitted, and diced, ¼ small red onion, finely chopped, ½ jalapeño, seeded and finely chopped, ¼ cup fresh cilantro (10 g), finely chopped, 2 tablespoons lime juice, kosher salt, to taste, freshly ground black pepper, to taste"
2-ingredient Flatbread,"1 cup whole fat greek  yogurt (285 g), 1 cup self-rising flour (125 g), plus more for dusting"
Zucchini Fries,"2 zucchinis, 1 cup panko breadcrumbs (50 g), ½ cup grated parmesan cheese (55 g), 1 tablespoon garlic powder, 1 tablespoon dried basil, 1 teaspoon salt, 1 teaspoon pepper, 2 eggs, 1 cup plain greek yogurt (285 g), 1 tablespoon lemon juice, 2 tablespoons fresh chives, ¼ teaspoon salt, ¼ teaspoon pepper"
Roasted Eggplant Curry,"3 medium eggplants, ¼ cup olive oil (60 mL), sea salt, to taste, ½ teaspoon freshly ground pepper, plus more to taste, ¼ cup coconut oil (60 mL), ½ medium white onion, chopped, 1 teaspoon chili powder, 2 teaspoons ground cardamom, 1 teaspoon smoked paprika, 1 teaspoon ground coriander, 1 tablespoon ground turmeric, 3 cloves garlic, minced, 1 teaspoon ginger, peeled and minced, 3 roma tomatoes, Ripe, Diced, Medium size, 15 oz coconut milk (425 mL), ½ cup water (120 mL), cooked rice, for serving, fresh cilantro, chopped, for serving"
40-Minute Cinnamon Rolls,"nonstick cooking spray, for greasing, 5 ¼ cups all purpose flour (655 g), plus more for dusting, 1 ¾ cups whole milk (420 mL), warm to the touch, 1 stick unsalted butter, melted, 1 large egg, ½ cup granulated sugar (100 g), 1 teaspoon baking powder, 2 teaspoons salt, 2 teaspoons instant yeast, 1 ¼ cups brown sugar (250 g), ½ stick unsalted butter, melted, 1 tablespoon cinnamon, 4 oz cream cheese (110 g), softened, 1 cup powdered sugar (110 g), 1 teaspoon vanilla extract"
Chickpea Salad Sandwich,"15 oz chickpeas (425 g), drained and rinsed, ¼ cup diced red onion (40 g), ½ red bell pepper, diced, 3 tablespoons vegan mayonnaise, ½ teaspoon dijon mustard, ½ teaspoon garlic powder, ½ teaspoon onion powder, kosher salt, to taste, freshly ground black pepper, to taste, 1 tablespoon fresh dill, chopped, sliced bread, for serving, leafy green, for serving"
PB&J Overnight Oats,"⅔ cup rolled oats (65 g), ⅔ cup milk (160 mL), of your choice, ½ cup vanilla greek yogurt (120 g), 1 tablespoon strawberry jam, 3 tablespoons nut butter, ½ teaspoon vanilla extract, 1 teaspoon chia seed, optional, strawberry, quartered, to serve"
Pie Crust,"2 cups all-purpose flour (250 g), plus more for dusting, 1 pinch kosher salt, 10 tablespoons unsalted butter, 1 1/4 sticks, diced and chilled, 2 large egg yolks, 4 tablespoons ice water"
Easy Vegan Pasta Salad,"8 oz dried pasta (225 g), cooked, 15 oz chickpeas (425 g), 1 can, drained and rinsed, 1 cup broccoli floret (150 g), steamed, ½ cup carrot (60 g), shredded, ½ cup red onion (75 g), sliced, ¼ cup fresh parsley (10 g), ¼ cup olive oil (60 mL), ¼ cup red wine vinegar (60 mL), 1 clove garlic, minced, 1 teaspoon dried oregano, salt, to taste, pepper, to taste, 1 ½ cups cherry tomatoes (300 g)"
Strawberry Cream Cheese Bites,"1 cup strawberry (150 g), diced, 1 teaspoon vanilla extract, ¼ cup coconut oil (60 g), ¾ cup cream cheese (170 g), softened"
Protein-Packed Chili,"1 tablespoon oil, 8 cloves garlic, minced, 1 onion, chopped, 1 red bell pepper, chopped, 1 jalapeño, chopped, seeded, 1 teaspoon salt, to taste, ¼ teaspoon pepper, to taste, 1 tablespoon cayenne pepper, 4 tablespoons chili powder, 1 tablespoon cumin, 4 tomatoes, cubed, 28 oz crushed tomato (795 g), 1 can, 4 cups vegetable broth (960 mL), 2 cups water (480 mL), 1 ½ cups quinoa (255 g), rinsed, 1 cup red kidney bean (175 g), drained, 1 cup pinto bean (175 g), drained, 1 cup black beans (170 g), drained, 1 cup corn (175 g), fresh or frozen, 1 tablespoon lime juice, 1 teaspoon dried oregano, 1 tablespoon fresh cilantro, avocado, for garnish"
Blueberry Mug Muffin,"⅓ cup all-purpose flour (40 g), 2 tablespoons sugar, ¼ teaspoon baking powder, ¼ teaspoon kosher salt, ¼ cup milk (60 mL), 2 tablespoons unsalted butter, melted and cooled, ½ teaspoon vanilla extract, 1 tablespoon lemon zest, ¼ cup fresh blueberry (25 g), sparkling sugar, optional"
Classic Party Guacamole,"2 large avocados, pitted, peeled, and diced, 1 medium roma tomato, seeded and diced, ½ red onion, minced, ½ jalapeño, seeded and minced, 1 lime, juiced, salt, to taste, pepper, to taste, fresh cilantro, chopped, optional, tortilla chip, for serving"
Tomato Basil Soup,"1 tablespoon oil, 1 onion, chopped, 1 stalk celery, chopped, 3 cloves garlic, minced, 1 teaspoon salt, ¼ teaspoon pepper, 2 tablespoons tomato paste, ¼ cup finely chopped fresh basil (10 g), plus more for garnish, 56 oz canned crushed tomatoes (795 g), 6 cups vegetable broth (1.5 L), ½ teaspoon baking soda, 2 sprigs fresh thyme"
Spinach Artichoke Mac & Cheese,"2 tablespoons butter, 2 cloves garlic, minced, 5 oz spinach (145 g), 1 cup artichoke heart (170 g), drained, 3 cups milk (720 mL), 2 teaspoons kosher salt, 2 teaspoons black pepper, freshly ground, 2 cups elbow macaroni (200 g), ¾ cup shredded cheddar cheese (75 g), 3 cups shredded mozzarella cheese (300 g), divided"
"Egg, Avocado, & Tomato Toast","1 slice bread, 1 avocado, 2 cherry tomatoes, sliced, 1 egg"
Parmesan Roasted Cauliflower,"7 cups cauliflower florets (2 kg), 1 tablespoon olive oil, 1 cup italian breadcrumb (115 g), ½ teaspoon garlic powder, ½ teaspoon salt, ½ cup grated parmesan cheese (55 g)"
Chocolate Pancakes,"2 egg yolks, 2 egg whites, whipped, 3 tablespoons sugar, 1 ⅓ cups milk (315 mL), more if the batter is too thick, 3 tablespoons butter, melted, 1 teaspoon vanilla extract, 1 ½ cups flour (185 g), ¼ cup cocoa powder (30 g), 2 ½ teaspoons baking powder, 3 ½ oz chocolate (105 g), finely chopped, 1 tablespoon butter, or oil for cooking, 1 cup heavy cream (240 mL), 8 oz chocolate chips (175 g), raspberry, for garnish"
Egg White Breakfast Cups,"nonstick cooking spray, for greasing, 2 cups spinach (60 g), 1 roma tomato, 2 cups egg white (480 mL), salt, ½ teaspoon pepper"
English Scones,"3 ½ cups self-raising flour (450 g), 4 tablespoons butter, cut into cubes, 2 tablespoons sugar, 2 teaspoons baking powder, ¼ teaspoon salt, 1 ¼ cups milk (250 mL), 1 egg yolk, jam, as needed, clotted cream, as needed"
Chocolate Chip Muffin Mug,"1 oz chocolate chips (90 g), ¼ cup oat flour (20 g), ½ teaspoon baking powder, 2 tablespoons honey, 1 egg white, ½ teaspoon vanilla extract"
Garlic Parmesan-Stuffed Mushrooms,"15 mushrooms, 1 tablespoon canola oil, 2 tablespoons garlic, chopped, ½ tablespoon kosher salt, ½ tablespoon black pepper, freshly ground, 8 oz cream cheese (225 g), softened, ¼ cup italian breadcrumbs (30 g), ½ cup shredded parmesan cheese (50 g), divided, 2 tablespoons fresh parsley, chopped, 1 teaspoon kosher salt, 1 teaspoon black pepper, freshly ground, fresh parsley, chopped, to garnish"
Garlic Parmesan Roasted Broccoli,"3 heads broccoli, 2 tablespoons oil, 1 tablespoon lemon juice, ¼ cup vegetarian or regular Parmesan cheese (25 g), 2 teaspoons garlic powder, ½ teaspoon red pepper flakes, 1 teaspoon salt, 1 teaspoon black pepper"
Hearty Potato Salad,"1 ½ lb small red potato (680 g), cleaned and unpeeled, fine sea salt, to taste, ½ cup mayonnaise (120 g), ½ lemon, juiced, 2 teaspoons dijon mustard, ¼ cup red onion (75 g), finely chopped, 2 hard-boiled eggs, coarsely chopped, ¼ teaspoon smoked paprika, freshly ground black pepper, to taste, ⅓ cup dill pickle (50 g), coarsely chopped, 2 tablespoons chives, finely chopped, plus more for garnish"
Chipotle Chickpea Tacos,"1 tablespoon olive oil, 15 oz chickpeas (425 g), 1 can, drained and rinsed, 2 tablespoons low sodium soy sauce, 1 teaspoon chipotle chili powder, 1 teaspoon garlic powder, tortilla, to serve"
